
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:23:48 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-082348.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9811614
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9811614
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0x3083a733
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [3e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 8e+03]
  RHS range        [5e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 6.158350e+04, 6 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 63208.2661    0   34 148662.000 63208.2661  57.5%     -    0s
     0     0 63242.9632    0   37 148662.000 63242.9632  57.5%     -    0s
     0     0 63277.6333    0   32 148662.000 63277.6333  57.4%     -    0s
     0     0 63287.5508    0   36 148662.000 63287.5508  57.4%     -    0s
     0     0 63323.6578    0   32 148662.000 63323.6578  57.4%     -    0s
     0     0 63343.9544    0   30 148662.000 63343.9544  57.4%     -    0s
     0     0 63365.8972    0   31 148662.000 63365.8972  57.4%     -    0s
     0     0 63389.4723    0   33 148662.000 63389.4723  57.4%     -    0s
     0     0 63401.5324    0   34 148662.000 63401.5324  57.4%     -    0s
     0     0 63483.3979    0   31 148662.000 63483.3979  57.3%     -    0s
     0     0 63508.0817    0   34 148662.000 63508.0817  57.3%     -    0s
     0     0 63511.4619    0   34 148662.000 63511.4619  57.3%     -    0s
     0     0 63523.8246    0   32 148662.000 63523.8246  57.3%     -    0s
     0     0 63550.3539    0   31 148662.000 63550.3539  57.3%     -    0s
     0     0 63570.9476    0   33 148662.000 63570.9476  57.2%     -    0s
     0     0 63591.5986    0   33 148662.000 63591.5986  57.2%     -    0s
     0     0 63612.7379    0   31 148662.000 63612.7379  57.2%     -    0s
     0     0 63668.3756    0   30 148662.000 63668.3756  57.2%     -    0s
     0     0 63714.6738    0   31 148662.000 63714.6738  57.1%     -    0s
     0     0 63732.5245    0   35 148662.000 63732.5245  57.1%     -    0s
     0     0 63758.6366    0   33 148662.000 63758.6366  57.1%     -    0s
     0     0 63777.9361    0   32 148662.000 63777.9361  57.1%     -    0s
     0     0 63791.1880    0   36 148662.000 63791.1880  57.1%     -    0s
     0     0 63794.9006    0   32 148662.000 63794.9006  57.1%     -    0s
     0     0 63798.7052    0   32 148662.000 63798.7052  57.1%     -    0s
     0     0 63807.8334    0   36 148662.000 63807.8334  57.1%     -    0s
     0     0 63817.0471    0   33 148662.000 63817.0471  57.1%     -    0s
     0     0 63824.4682    0   35 148662.000 63824.4682  57.1%     -    0s
     0     0 63829.2437    0   36 148662.000 63829.2437  57.1%     -    0s
     0     0 63838.6850    0   37 148662.000 63838.6850  57.1%     -    0s
     0     0 63858.5587    0   35 148662.000 63858.5587  57.0%     -    0s
     0     0 63878.1054    0   37 148662.000 63878.1054  57.0%     -    0s
     0     0 63897.2426    0   37 148662.000 63897.2426  57.0%     -    0s
     0     0 63909.3038    0   37 148662.000 63909.3038  57.0%     -    0s
     0     0 63949.6489    0   36 148662.000 63949.6489  57.0%     -    0s
     0     0 63964.5909    0   37 148662.000 63964.5909  57.0%     -    0s
     0     0 64023.9275    0   35 148662.000 64023.9275  56.9%     -    0s
     0     0 64089.2449    0   34 148662.000 64089.2449  56.9%     -    0s
     0     0 64119.7558    0   35 148662.000 64119.7558  56.9%     -    0s
     0     0 64145.1870    0   34 148662.000 64145.1870  56.9%     -    0s
     0     0 64180.2378    0   37 148662.000 64180.2378  56.8%     -    0s
     0     0 64191.2843    0   33 148662.000 64191.2843  56.8%     -    0s
     0     0 64221.3403    0   32 148662.000 64221.3403  56.8%     -    0s
     0     0 64251.2335    0   36 148662.000 64251.2335  56.8%     -    0s
     0     0 64263.6111    0   38 148662.000 64263.6111  56.8%     -    0s
     0     0 64313.6028    0   35 148662.000 64313.6028  56.7%     -    0s
     0     0 64339.6033    0   37 148662.000 64339.6033  56.7%     -    0s
     0     0 64371.4329    0   32 148662.000 64371.4329  56.7%     -    0s
     0     0 64390.1001    0   33 148662.000 64390.1001  56.7%     -    0s
     0     0 64410.8752    0   36 148662.000 64410.8752  56.7%     -    0s
     0     0 64429.9088    0   39 148662.000 64429.9088  56.7%     -    0s
     0     0 64518.4475    0   31 148662.000 64518.4475  56.6%     -    0s
     0     0 64564.6264    0   35 148662.000 64564.6264  56.6%     -    0s
     0     0 64626.7650    0   32 148662.000 64626.7650  56.5%     -    0s
     0     0 64634.4159    0   33 148662.000 64634.4159  56.5%     -    0s
     0     0 64649.0621    0   37 148662.000 64649.0621  56.5%     -    0s
