
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:03:44 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m1_exact_s0_20260711-080344.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9804452
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9804452
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0xbfcd80de
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [7e+00, 7e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.926254e+04, 8 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 60776.8656    0   34 171099.000 60776.8656  64.5%     -    0s
     0     0 60781.7488    0   37 171099.000 60781.7488  64.5%     -    0s
     0     0 60787.1073    0   36 171099.000 60787.1073  64.5%     -    0s
     0     0 60795.5277    0   35 171099.000 60795.5277  64.5%     -    0s
     0     0 60802.5063    0   36 171099.000 60802.5063  64.5%     -    0s
     0     0 60809.3150    0   38 171099.000 60809.3150  64.5%     -    0s
     0     0 60830.7089    0   32 171099.000 60830.7089  64.4%     -    0s
     0     0 60884.6392    0   36 171099.000 60884.6392  64.4%     -    0s
     0     0 60905.8146    0   37 171099.000 60905.8146  64.4%     -    0s
     0     0 60915.4237    0   37 171099.000 60915.4237  64.4%     -    0s
     0     0 60926.8490    0   36 171099.000 60926.8490  64.4%     -    0s
     0     0 60952.6497    0   37 171099.000 60952.6497  64.4%     -    0s
     0     0 60988.3943    0   38 171099.000 60988.3943  64.4%     -    0s
     0     0 61028.5447    0   36 171099.000 61028.5447  64.3%     -    0s
     0     0 61050.9054    0   37 171099.000 61050.9054  64.3%     -    0s
     0     0 61090.1928    0   33 171099.000 61090.1928  64.3%     -    0s
     0     0 61162.9285    0   35 171099.000 61162.9285  64.3%     -    0s
     0     0 61228.0001    0   33 171099.000 61228.0001  64.2%     -    0s
     0     0 61246.9529    0   38 171099.000 61246.9529  64.2%     -    0s
     0     0 61265.8462    0   37 171099.000 61265.8462  64.2%     -    0s
     0     0 61284.3583    0   37 171099.000 61284.3583  64.2%     -    0s
     0     0 61359.6163    0   39 171099.000 61359.6163  64.1%     -    0s
     0     0 61424.1711    0   36 171099.000 61424.1711  64.1%     -    0s
     0     0 61485.3902    0   37 171099.000 61485.3902  64.1%     -    0s
     0     0 61533.0380    0   36 171099.000 61533.0380  64.0%     -    0s
     0     0 61560.7121    0   34 171099.000 61560.7121  64.0%     -    0s
     0     0 61580.9648    0   38 171099.000 61580.9648  64.0%     -    0s
     0     0 61616.6938    0   36 171099.000 61616.6938  64.0%     -    0s
     0     0 61659.3906    0   38 171099.000 61659.3906  64.0%     -    0s
     0     0 61677.8458    0   36 171099.000 61677.8458  64.0%     -    0s
     0     0 61687.5404    0   37 171099.000 61687.5404  63.9%     -    0s
     0     0 61706.8268    0   40 171099.000 61706.8268  63.9%     -    0s
     0     0 61734.5982    0   37 171099.000 61734.5982  63.9%     -    0s
     0     0 61741.8733    0   35 171099.000 61741.8733  63.9%     -    0s
     0     0 61772.4285    0   38 171099.000 61772.4285  63.9%     -    0s
     0     0 61793.3541    0   33 171099.000 61793.3541  63.9%     -    0s
     0     0 61826.6940    0   36 171099.000 61826.6940  63.9%     -    0s
     0     0 61837.2849    0   40 171099.000 61837.2849  63.9%     -    0s
     0     0 61870.0735    0   36 171099.000 61870.0735  63.8%     -    0s
     0     0 61883.2013    0   40 171099.000 61883.2013  63.8%     -    0s
     0     0 61907.1182    0   35 171099.000 61907.1182  63.8%     -    0s
     0     0 61946.2178    0   38 171099.000 61946.2178  63.8%     -    0s
     0     0 61976.3867    0   38 171099.000 61976.3867  63.8%     -    0s
     0     0 62001.9379    0   37 171099.000 62001.9379  63.8%     -    0s
     0     0 62016.7288    0   36 171099.000 62016.7288  63.8%     -    0s
     0     0 62034.6577    0   39 171099.000 62034.6577  63.7%     -    0s
     0     0 62058.7984    0   37 171099.000 62058.7984  63.7%     -    0s
     0     0 62120.1511    0   37 171099.000 62120.1511  63.7%     -    0s
     0     0 62140.8160    0   37 171099.000 62140.8160  63.7%     -    0s
     0     0 62157.9037    0   38 171099.000 62157.9037  63.7%     -    0s
     0     0 62195.5470    0   36 171099.000 62195.5470  63.6%     -    0s
     0     0 62205.9913    0   38 171099.000 62205.9913  63.6%     -    0s
     0     0 62238.2902    0   36 171099.000 62238.2902  63.6%     -    0s
     0     0 62293.5426    0   37 171099.000 62293.5426  63.6%     -    0s
     0     0 62309.3315    0   38 171099.000 62309.3315  63.6%     -    0s
     0     0 62354.8158    0   36 171099.000 62354.8158  63.6%     -    0s
     0     0 62416.2029    0   32 171099.000 62416.2029  63.5%     -    0s
     0     0 62483.1984    0   38 171099.000 62483.1984  63.5%     -    0s
     0     0 62492.0402    0   40 171099.000 62492.0402  63.5%     -    0s
     0     0 62583.7894    0   34 171099.000 62583.7894  63.4%     -    0s
     0     0 62672.2793    0   37 171099.000 62672.2793  63.4%     -    0s
