
Gurobi 13.0.2 (win64) logging started Sat Jul 11 01:17:39 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2_m1_exact_s0_20260711-011739.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9842164
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9842164
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 10 rows, 45 columns and 200 nonzeros (Min)
Model fingerprint: 0x901dfaf1
Model has 45 linear objective coefficients
Variable types: 5 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [5e+01, 1e+03]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 1e+04]
  RHS range        [1e+03, 1e+03]

Using branch priorities.
Presolve removed 6 rows and 0 columns
Presolve time: 0.00s
Presolved: 4 rows, 45 columns, 80 nonzeros
Variable types: 5 continuous, 40 integer (40 binary)

Root relaxation: objective 6.065235e+04, 5 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 61208.3532    0   29 234571.000 61208.3532  73.9%     -    0s
     0     0 61209.6608    0   26 234571.000 61209.6608  73.9%     -    0s
     0     0 61210.0926    0   26 234571.000 61210.0926  73.9%     -    0s
     0     0 61211.2418    0   27 234571.000 61211.2418  73.9%     -    0s
     0     0 61212.3544    0   30 234571.000 61212.3544  73.9%     -    0s
     0     0 61214.3033    0   30 234571.000 61214.3033  73.9%     -    0s
     0     0 61216.1661    0   28 234571.000 61216.1661  73.9%     -    0s
     0     0 61218.2146    0   30 234571.000 61218.2146  73.9%     -    0s
     0     0 61218.7097    0   32 234571.000 61218.7097  73.9%     -    0s
     0     0 61219.6551    0   31 234571.000 61219.6551  73.9%     -    0s
     0     0 61220.3612    0   32 234571.000 61220.3612  73.9%     -    0s
     0     0 61221.7047    0   30 234571.000 61221.7047  73.9%     -    0s
     0     0 61227.1312    0   33 234571.000 61227.1312  73.9%     -    0s
     0     0 61230.0283    0   34 234571.000 61230.0283  73.9%     -    0s
     0     0 61232.9535    0   32 234571.000 61232.9535  73.9%     -    0s
     0     0 61235.0574    0   30 234571.000 61235.0574  73.9%     -    0s
     0     0 61239.0862    0   34 234571.000 61239.0862  73.9%     -    0s
     0     0 61240.9070    0   34 234571.000 61240.9070  73.9%     -    0s
     0     0 61247.3470    0   30 234571.000 61247.3470  73.9%     -    0s
     0     0 61254.8946    0   28 234571.000 61254.8946  73.9%     -    0s
     0     0 61257.8925    0   30 234571.000 61257.8925  73.9%     -    0s
     0     0 61263.2197    0   32 234571.000 61263.2197  73.9%     -    0s
     0     0 61268.8782    0   31 234571.000 61268.8782  73.9%     -    0s
     0     0 61272.1845    0   30 234571.000 61272.1845  73.9%     -    0s
     0     0 61277.1114    0   31 234571.000 61277.1114  73.9%     -    0s
     0     0 61284.3280    0   29 234571.000 61284.3280  73.9%     -    0s
     0     0 61291.8058    0   31 234571.000 61291.8058  73.9%     -    0s
     0     0 61300.0335    0   28 234571.000 61300.0335  73.9%     -    0s
