
Gurobi 13.0.2 (win64) logging started Sat Jul 11 06:44:28 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5_m1_exact_s0_20260711-064428.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9781496
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9781496
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0x171d3e11
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [6e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 6e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 11 rows and 0 columns
Presolve time: 0.00s
Presolved: 9 rows, 50 columns, 180 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.759186e+04, 6 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 60835.5777    0   35 222050.000 60835.5777  72.6%     -    0s
     0     0 60888.4986    0   36 222050.000 60888.4986  72.6%     -    0s
     0     0 60930.3265    0   35 222050.000 60930.3265  72.6%     -    0s
     0     0 60950.2303    0   37 222050.000 60950.2303  72.6%     -    0s
     0     0 60965.2431    0   39 222050.000 60965.2431  72.5%     -    0s
     0     0 61040.6951    0   33 222050.000 61040.6951  72.5%     -    0s
     0     0 61108.8216    0   36 222050.000 61108.8216  72.5%     -    0s
     0     0 61162.5465    0   35 222050.000 61162.5465  72.5%     -    0s
     0     0 61266.8240    0   35 222050.000 61266.8240  72.4%     -    0s
     0     0 61307.1140    0   35 222050.000 61307.1140  72.4%     -    0s
     0     0 61331.8422    0   36 222050.000 61331.8422  72.4%     -    0s
     0     0 61368.5235    0   34 222050.000 61368.5235  72.4%     -    0s
     0     0 61412.7939    0   38 222050.000 61412.7939  72.3%     -    0s
     0     0 61479.9247    0   33 222050.000 61479.9247  72.3%     -    0s
     0     0 61504.8464    0   34 222050.000 61504.8464  72.3%     -    0s
     0     0 61514.2425    0   34 222050.000 61514.2425  72.3%     -    0s
     0     0 61532.9679    0   38 222050.000 61532.9679  72.3%     -    0s
     0     0 61596.9348    0   32 222050.000 61596.9348  72.3%     -    0s
     0     0 61623.9217    0   38 222050.000 61623.9217  72.2%     -    0s
     0     0 61719.5784    0   36 222050.000 61719.5784  72.2%     -    0s
     0     0 61745.2159    0   37 222050.000 61745.2159  72.2%     -    0s
     0     0 61776.7541    0   37 222050.000 61776.7541  72.2%     -    0s
     0     0 61834.7401    0   35 222050.000 61834.7401  72.2%     -    0s
     0     0 61869.5644    0   38 222050.000 61869.5644  72.1%     -    0s
     0     0 62043.3023    0   34 222050.000 62043.3023  72.1%     -    0s
     0     0 62126.3293    0   37 222050.000 62126.3293  72.0%     -    0s
     0     0 62180.7956    0   36 222050.000 62180.7956  72.0%     -    0s
     0     0 62226.0784    0   35 222050.000 62226.0784  72.0%     -    0s
     0     0 62236.8835    0   39 222050.000 62236.8835  72.0%     -    0s
     0     0 62248.0930    0   35 222050.000 62248.0930  72.0%     -    0s
     0     0 62284.8312    0   35 222050.000 62284.8312  72.0%     -    0s
     0     0 62296.4389    0   39 222050.000 62296.4389  71.9%     -    0s
     0     0 62311.6528    0   39 222050.000 62311.6528  71.9%     -    0s
     0     0 62322.7433    0   39 222050.000 62322.7433  71.9%     -    0s
     0     0 62331.6890    0   39 222050.000 62331.6890  71.9%     -    0s
     0     0 62349.4720    0   39 222050.000 62349.4720  71.9%     -    0s
     0     0 62381.0016    0   39 222050.000 62381.0016  71.9%     -    0s
     0     0 62427.1332    0   37 222050.000 62427.1332  71.9%     -    0s
     0     0 62470.9262    0   40 222050.000 62470.9262  71.9%     -    0s
     0     0 62534.9724    0   38 222050.000 62534.9724  71.8%     -    0s
     0     0 62567.4632    0   40 222050.000 62567.4632  71.8%     -    0s
     0     0 62624.2399    0   34 222050.000 62624.2399  71.8%     -    0s
     0     0 62671.5465    0   38 222050.000 62671.5465  71.8%     -    0s
     0     0 62739.3027    0   33 222050.000 62739.3027  71.7%     -    0s
     0     0 62760.3250    0   36 222050.000 62760.3250  71.7%     -    0s
     0     0 62783.1628    0   37 222050.000 62783.1628  71.7%     -    0s
     0     0 62819.0112    0   39 222050.000 62819.0112  71.7%     -    0s
     0     0 62835.6911    0   38 222050.000 62835.6911  71.7%     -    0s
     0     0 62871.5248    0   40 222050.000 62871.5248  71.7%     -    0s
     0     0 62904.1650    0   38 222050.000 62904.1650  71.7%     -    0s
     0     0 62923.5036    0   40 222050.000 62923.5036  71.7%     -    0s
     0     0 62939.3578    0   37 222050.000 62939.3578  71.7%     -    0s
     0     0 63015.4846    0   37 222050.000 63015.4846  71.6%     -    0s
     0     0 63048.0000    0   38 222050.000 63048.0000  71.6%     -    0s
     0     0 63073.6200    0   38 222050.000 63073.6200  71.6%     -    0s
     0     0 63089.2637    0   38 222050.000 63089.2637  71.6%     -    0s
     0     0 63121.5422    0   39 222050.000 63121.5422  71.6%     -    0s
     0     0 63185.6380    0   34 222050.000 63185.6380  71.5%     -    0s
     0     0 63218.5793    0   38 222050.000 63218.5793  71.5%     -    0s
     0     0 63233.8723    0   36 222050.000 63233.8723  71.5%     -    0s
     0     0 63268.8781    0   37 222050.000 63268.8781  71.5%     -    0s
     0     0 63285.3496    0   38 222050.000 63285.3496  71.5%     -    0s
     0     0 63300.3922    0   39 222050.000 63300.3922  71.5%     -    0s
     0     0 63329.2115    0   38 222050.000 63329.2115  71.5%     -    0s
     0     0 63341.4753    0   38 222050.000 63341.4753  71.5%     -    0s
     0     0 63361.9361    0   36 222050.000 63361.9361  71.5%     -    0s
     0     0 63379.8545    0   37 222050.000 63379.8545  71.5%     -    0s
     0     0 63382.0505    0   38 222050.000 63382.0505  71.5%     -    0s
     0     0 63410.5259    0   37 222050.000 63410.5259  71.4%     -    0s
     0     0 63413.8412    0   38 222050.000 63413.8412  71.4%     -    0s
     0     0 63436.6437    0   38 222050.000 63436.6437  71.4%     -    0s
     0     0 63447.1379    0   36 222050.000 63447.1379  71.4%     -    0s
     0     0 63451.2036    0   38 222050.000 63451.2036  71.4%     -    0s
     0     0 63472.1177    0   37 222050.000 63472.1177  71.4%     -    0s
     0     0 63491.3464    0   38 222050.000 63491.3464  71.4%     -    0s
     0     0 63514.4825    0   38 222050.000 63514.4825  71.4%     -    0s
     0     0 63524.9029    0   37 222050.000 63524.9029  71.4%     -    0s
     0     0 63546.0758    0   39 222050.000 63546.0758  71.4%     -    0s
     0     0 63551.4007    0   39 222050.000 63551.4007  71.4%     -    0s
     0     0 63557.4660    0   39 222050.000 63557.4660  71.4%     -    0s
     0     0 63557.8791    0   40 222050.000 63557.8791  71.4%     -    0s
     0     0 63561.7695    0   40 222050.000 63561.7695  71.4%     -    0s
     0     0 63569.8514    0   40 222050.000 63569.8514  71.4%     -    0s
     0     0 63588.0444    0   38 222050.000 63588.0444  71.4%     -    0s
     0     0 63637.9236    0   40 222050.000 63637.9236  71.3%     -    0s
     0     0 63654.3858    0   40 222050.000 63654.3858  71.3%     -    0s
     0     0 63669.2167    0   40 222050.000 63669.2167  71.3%     -    0s
     0     0 63689.4206    0   39 222050.000 63689.4206  71.3%     -    0s
     0     0 63699.4748    0   40 222050.000 63699.4748  71.3%     -    0s
     0     0 63857.2650    0   36 222050.000 63857.2650  71.2%     -    0s
H    0     0                    190740.00000 63873.0118  66.5%     -    0s
     0     0 63926.8163    0   40 190740.000 63926.8163  66.5%     -    0s
     0     0 63942.4719    0   37 190740.000 63942.4719  66.5%     -    0s
     0     0 64067.9730    0   35 190740.000 64067.9730  66.4%     -    1s
     0     0 64112.4487    0   36 190740.000 64112.4487  66.4%     -    1s
H    0     0                    107648.00000 64112.6544  40.4%     -    1s
     0     2 64158.0531    0   37 107648.000 64158.0531  40.4%     -    1s
H 3729  2863                    97066.000000 64500.9146  33.5%   3.5    4s
  3735  2867 64731.3677   15   38 97066.0000 64500.9146  33.5%   3.5    5s
H 3743  2729                    94182.000000 64500.9146  31.5%   3.5    6s
H 3744  2729                    93381.000000 64500.9146  30.9%   3.5    6s
H 3747  2594                    91014.000000 64500.9146  29.1%   3.5    7s
  4007  2862 64837.1386   22   21 91014.0000 64500.9146  29.1%   4.3   10s
  6274  3938 65743.0460   44    1 91014.0000 64500.9146  29.1%   5.1   15s
  7532  4635 89588.6053   46    1 91014.0000 64500.9146  29.1%   5.2   20s
  9458  5492 66763.5992   42    5 91014.0000 64500.9146  29.1%   5.2   25s
 11369  6336 66566.5571   40    5 91014.0000 64500.9146  29.1%   5.2   30s
 13433  8020 66952.8364   26   19 91014.0000 64500.9146  29.1%   5.4   35s
 14823  9105 65128.0622   35    8 91014.0000 64500.9146  29.1%   5.4   40s
 16290 10162 65779.2479   42    2 91014.0000 64500.9146  29.1%   5.5   46s
 17415 10970 69075.3566   45    3 91014.0000 64500.9146  29.1%   5.4   50s
 18566 11896 65962.6884   35   12 91014.0000 64500.9146  29.1%   5.4   55s
 19928 12961 67244.8251   47    1 91014.0000 64500.9146  29.1%   5.5   61s
 20476 13415 65509.8612   26   18 91014.0000 64500.9146  29.1%   5.5   65s
 21940 14611 65970.0070   30   14 91014.0000 64500.9146  29.1%   5.5   71s
 22665 14917 65305.7386   25   20 91014.0000 64500.9146  29.1%   5.5   76s
 23456 15768 73965.0000   46    - 91014.0000 64500.9146  29.1%   5.5   80s
 24717 16788 65054.7477   24   23 91014.0000 64503.2489  29.1%   5.6   86s
 25414 16954 67465.6808   30   16 91014.0000 64503.2489  29.1%   5.6   91s
 25741 17434 64757.3324   22   18 91014.0000 64503.2489  29.1%   5.6   97s
 26184 17686 65181.5275   27   17 91014.0000 64503.2489  29.1%   5.6  101s
 26407 18056 65450.8135   31   12 91014.0000 64510.9748  29.1%   5.6  105s
 27627 18952 64835.8723   28   17 91014.0000 64516.4980  29.1%   5.6  112s
 27982 19467 65360.7415   37    7 91014.0000 64520.1628  29.1%   5.7  116s
 28773 19957 65194.0299   30   12 91014.0000 64520.1628  29.1%   5.7  121s
 29473 20575 65385.6142   27   19 91014.0000 64523.1573  29.1%   5.7  126s
 30284 21187 64764.4620   27   20 91014.0000 64523.4759  29.1%   5.7  130s
 31000 21567 64628.5057   23   22 91014.0000 64523.7151  29.1%   5.7  135s
 32448 22459 68173.7337   42    5 91014.0000 64523.7151  29.1%   5.7  140s
 33419 23213 68215.8257   43    3 91014.0000 64532.4445  29.1%   5.7  145s
 34469 24648 66372.5085   26   16 91014.0000 64536.3359  29.1%   5.8  153s
 35610 25265 66249.9568   27   19 91014.0000 64536.3359  29.1%   5.8  158s
 37389 26422 70403.9109   48    1 91014.0000 64541.7856  29.1%   5.7  164s
 38365 27178 64716.6291   24   19 91014.0000 64542.2339  29.1%   5.7  168s
 39273 28060 65599.4645   22   22 91014.0000 64542.2339  29.1%   5.7  174s
 40516 29032 66592.9155   38   10 91014.0000 64546.9915  29.1%   5.7  179s
 41796 30024 65325.5248   29   14 91014.0000 64550.7579  29.1%   5.7  186s
 43140 31066 64694.8752   22   23 91014.0000 64552.6226  29.1%   5.8  191s
 44423 32059 67687.7756   25   25 91014.0000 64555.5885  29.1%   5.8  198s
 45683 33056 67363.5164   27   20 91014.0000 64561.0916  29.1%   5.8  204s
 46889 33456 66444.3072   26   23 91014.0000 64561.2505  29.1%   5.9  209s
 47125 33772 66564.5429   27   23 91014.0000 64561.4921  29.1%   5.9  214s
 47667 34375 66730.3248   28   22 91014.0000 64561.6970  29.1%   5.9  219s
 48663 35327 66855.2323   29   21 91014.0000 64565.0633  29.1%   5.9  227s
 49902 36492 67278.1798   30   18 91014.0000 64568.5096  29.1%   5.9  234s
 51551 37740 66005.7443   33   18 91014.0000 64572.8352  29.1%   5.9  241s
 53198 38886 69638.4641   45    3 91014.0000 64572.8413  29.1%   6.0  248s
 54462 40105 66465.6166   35    8 91014.0000 64579.3495  29.0%   6.0  256s
 56038 41383 65702.8065   30   17 91014.0000 64579.4197  29.0%   6.1  265s
 57959 42190 66342.0795   25   23 91014.0000 64583.4885  29.0%   6.1  272s
 58596 42342 71639.5895   43   36 91014.0000 64583.4885  29.0%   6.1  275s
 58599 42344 65009.7102   32   34 91014.0000 64583.4885  29.0%   6.1  281s
 58601 42345 74213.5972   48   38 91014.0000 64583.4885  29.0%   6.1  286s
 58603 42347 66932.8891   30   39 91014.0000 64583.4885  29.0%   6.1  292s
 58604 42347 67801.0348   43   39 91014.0000 64583.4885  29.0%   6.1  296s
H58605 40230                    82125.000000 64583.4885  21.4%   6.1  301s
 58608 40232 64613.0594   26   39 82125.0000 64583.4885  21.4%   6.1  307s
 58610 40233 67159.3339   25   39 82125.0000 64583.4885  21.4%   6.1  311s
 58612 40235 66847.6127   38   39 82125.0000 64583.4885  21.4%   6.1  316s
 58614 40236 68263.7708   48   39 82125.0000 64583.4885  21.4%   6.1  321s
 58616 40237 65308.4818   31   39 82125.0000 64583.4885  21.4%   6.1  327s
 58618 40239 71914.0000   50   39 82125.0000 64583.4885  21.4%   6.1  332s
 58620 40240 71340.5604   44   37 82125.0000 64583.4885  21.4%   6.1  337s
 58621 40241 68540.0000   50   37 82125.0000 64583.4885  21.4%   6.1  340s
 58637 40268 65026.9911   28   34 82125.0000 64583.4885  21.4%   6.1  346s
 58685 40316 65808.5880   30   32 82125.0000 64583.4885  21.4%   6.2  353s
 58717 40370 68616.4374   31   31 82125.0000 64583.4885  21.4%   6.2  357s
 58781 40441 69002.9557   32   28 82125.0000 64583.4885  21.4%   6.2  362s
 59034 40625 69393.3308   35   27 82125.0000 64583.4885  21.4%   6.3  367s
 59280 40733 69896.6268   36   21 82125.0000 64583.4885  21.4%   6.3  371s
 59465 40817 70168.5549   37   24 82125.0000 64583.4885  21.4%   6.3  375s
 59686 40963 70013.3581   39   24 82125.0000 64583.4885  21.4%   6.3  380s
 60006 41038 69921.5924   42   18 82125.0000 64583.4885  21.4%   6.4  386s
