
Gurobi 13.0.2 (win64) logging started Sat Jul 11 09:00:55 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m1_exact_s0_20260711-090055.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9802063
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9802063
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0xf230b005
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [4e+00, 7e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.670869e+04, 7 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 58910.3445    0   32 141119.000 58910.3445  58.3%     -    0s
     0     0 58938.0509    0   34 141119.000 58938.0509  58.2%     -    0s
     0     0 58963.9852    0   31 141119.000 58963.9852  58.2%     -    0s
     0     0 58981.0784    0   33 141119.000 58981.0784  58.2%     -    0s
     0     0 59014.7376    0   29 141119.000 59014.7376  58.2%     -    0s
     0     0 59066.5671    0   30 141119.000 59066.5671  58.1%     -    0s
     0     0 59096.5877    0   34 141119.000 59096.5877  58.1%     -    0s
     0     0 59119.8863    0   33 141119.000 59119.8863  58.1%     -    0s
     0     0 59189.7214    0   32 141119.000 59189.7214  58.1%     -    0s
     0     0 59232.8384    0   35 141119.000 59232.8384  58.0%     -    0s
     0     0 59245.1168    0   37 141119.000 59245.1168  58.0%     -    0s
     0     0 59249.0774    0   35 141119.000 59249.0774  58.0%     -    0s
     0     0 59259.7276    0   36 141119.000 59259.7276  58.0%     -    0s
     0     0 59324.1147    0   35 141119.000 59324.1147  58.0%     -    0s
     0     0 59376.7610    0   38 141119.000 59376.7610  57.9%     -    0s
     0     0 59394.5791    0   36 141119.000 59394.5791  57.9%     -    0s
     0     0 59418.9836    0   34 141119.000 59418.9836  57.9%     -    0s
     0     0 59436.8585    0   37 141119.000 59436.8585  57.9%     -    0s
     0     0 59461.7862    0   35 141119.000 59461.7862  57.9%     -    0s
     0     0 59482.9733    0   34 141119.000 59482.9733  57.8%     -    0s
     0     0 59560.1572    0   33 141119.000 59560.1572  57.8%     -    0s
