datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260717-162952,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,99963.00,38018.90,0.61967030,600.00,600.00,-1.00,-1.00,-1.00,25163,-1.00,99963.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s3_m1_exact_s0_20260717-162952.gurobi.log
20260717-163954,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,106050.00,35734.66,0.66303949,600.00,600.00,-1.00,-1.00,-1.00,24856,-1.00,106050.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s4_m1_exact_s0_20260717-163954.gurobi.log
20260717-164957,kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,133952.00,37126.37,0.72283828,600.00,600.00,-1.00,-1.00,-1.00,25883,-1.00,133952.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s5_m1_exact_s0_20260717-164957.gurobi.log
20260717-170000,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,86148.00,35661.10,0.58604848,600.00,600.00,-1.00,-1.00,-1.00,25591,-1.00,86148.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s1_m1_exact_s0_20260717-170000.gurobi.log
20260717-171002,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,89571.00,36779.17,0.58938530,600.00,600.00,-1.00,-1.00,-1.00,25058,-1.00,89571.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s2_m1_exact_s0_20260717-171002.gurobi.log
20260717-172005,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,112557.00,35713.46,0.68270777,600.00,600.00,-1.00,-1.00,-1.00,25265,-1.00,112557.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s3_m1_exact_s0_20260717-172005.gurobi.log
20260717-173007,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,91127.00,36302.66,0.60162565,600.00,600.00,-1.00,-1.00,-1.00,24796,-1.00,91127.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s4_m1_exact_s0_20260717-173007.gurobi.log
20260717-174009,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,103632.00,35963.68,0.65296747,600.00,600.00,-1.00,-1.00,-1.00,24299,-1.00,103632.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s5_m1_exact_s0_20260717-174009.gurobi.log
20260717-175013,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,80897.00,38475.88,0.52438431,600.00,600.00,-1.00,-1.00,-1.00,25299,-1.00,80897.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s1_m1_exact_s0_20260717-175013.gurobi.log
20260717-180015,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,88155.00,37733.60,0.57196300,600.00,600.00,-1.00,-1.00,-1.00,23645,-1.00,88155.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s2_m1_exact_s0_20260717-180015.gurobi.log
20260717-181018,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,79247.00,37017.20,0.53288829,600.00,600.00,-1.00,-1.00,-1.00,24386,-1.00,79247.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s3_m1_exact_s0_20260717-181018.gurobi.log
20260717-182019,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,87547.00,36467.87,0.58344812,600.00,600.00,-1.00,-1.00,-1.00,26254,-1.00,87547.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s4_m1_exact_s0_20260717-182019.gurobi.log
20260717-183416,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,83516.00,38513.05,0.53885423,600.00,600.00,-1.00,-1.00,-1.00,23008,-1.00,83516.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s5_m1_exact_s0_20260717-183416.gurobi.log
20260717-184419,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,137753.00,33198.19,0.75900207,600.00,600.00,-1.00,-1.00,-1.00,36240,-1.00,137753.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s1_m1_exact_s0_20260717-184419.gurobi.log
20260717-185423,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,102746.00,32557.43,0.68312706,600.00,600.00,-1.00,-1.00,-1.00,35345,-1.00,102746.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s2_m1_exact_s0_20260717-185423.gurobi.log
20260717-190425,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,138948.00,34142.90,0.75427568,600.00,600.00,-1.00,-1.00,-1.00,40038,-1.00,138948.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s3_m1_exact_s0_20260717-190425.gurobi.log
20260717-191427,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,134520.00,33308.29,0.75239154,600.00,600.00,-1.00,-1.00,-1.00,41989,-1.00,134520.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s4_m1_exact_s0_20260717-191427.gurobi.log
20260717-192430,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,146806.00,34365.66,0.76591103,600.00,600.00,-1.00,-1.00,-1.00,37120,-1.00,146806.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s5_m1_exact_s0_20260717-192430.gurobi.log
20260717-193434,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,107297.00,34419.36,0.67921416,600.00,600.00,-1.00,-1.00,-1.00,35793,-1.00,107297.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s1_m1_exact_s0_20260717-193434.gurobi.log
20260717-194437,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,99354.00,32184.72,0.67606010,600.00,600.00,-1.00,-1.00,-1.00,35906,-1.00,99354.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s2_m1_exact_s0_20260717-194437.gurobi.log
20260717-195441,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,102597.00,33967.69,0.66892123,600.00,600.00,-1.00,-1.00,-1.00,37074,-1.00,102597.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s3_m1_exact_s0_20260717-195441.gurobi.log
20260717-200443,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,125269.00,36579.90,0.70798918,600.00,600.00,-1.00,-1.00,-1.00,36861,-1.00,125269.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s4_m1_exact_s0_20260717-200443.gurobi.log
20260717-201446,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,124798.00,35449.54,0.71594462,600.00,600.00,-1.00,-1.00,-1.00,36225,-1.00,124798.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s5_m1_exact_s0_20260717-201446.gurobi.log
20260717-202449,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,105175.00,35890.67,0.65875286,600.00,600.00,-1.00,-1.00,-1.00,36001,-1.00,105175.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s1_m1_exact_s0_20260717-202449.gurobi.log
20260717-203453,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,118284.00,34562.75,0.70779857,600.00,600.00,-1.00,-1.00,-1.00,34567,-1.00,118284.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s2_m1_exact_s0_20260717-203453.gurobi.log
20260717-204455,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,77386.00,35500.06,0.54125993,600.00,600.00,-1.00,-1.00,-1.00,33961,-1.00,77386.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s3_m1_exact_s0_20260717-204455.gurobi.log
20260717-205456,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,100217.00,35245.93,0.64830389,600.00,600.00,-1.00,-1.00,-1.00,34618,-1.00,100217.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s4_m1_exact_s0_20260717-205456.gurobi.log
20260717-210459,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,112324.00,35643.53,0.68267217,600.00,600.00,-1.00,-1.00,-1.00,34119,-1.00,112324.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s5_m1_exact_s0_20260717-210459.gurobi.log
20260717-211501,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,95046.00,35070.48,0.63101575,600.00,600.00,-1.00,-1.00,-1.00,33666,-1.00,95046.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s1_m1_exact_s0_20260717-211501.gurobi.log
20260717-212505,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,80647.00,36653.32,0.54550922,600.00,600.00,-1.00,-1.00,-1.00,33473,-1.00,80647.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s2_m1_exact_s0_20260717-212505.gurobi.log
20260717-213508,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,89238.00,36466.20,0.59136024,600.00,600.00,-1.00,-1.00,-1.00,34821,-1.00,89238.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s3_m1_exact_s0_20260717-213508.gurobi.log
20260717-214511,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,100334.00,36969.92,0.63153150,600.00,600.00,-1.00,-1.00,-1.00,33776,-1.00,100334.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s4_m1_exact_s0_20260717-214511.gurobi.log
20260717-215513,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,98150.00,34982.75,0.64357867,600.00,600.00,-1.00,-1.00,-1.00,32494,-1.00,98150.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260717-215513.gurobi.log
20260717-220517,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,78508.00,37806.05,0.51844329,600.00,600.00,-1.00,-1.00,-1.00,33177,-1.00,78508.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1_m1_exact_s0_20260717-220517.gurobi.log
20260717-221520,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,89745.00,38511.98,0.57087326,600.00,600.00,-1.00,-1.00,-1.00,34414,-1.00,89745.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2_m1_exact_s0_20260717-221520.gurobi.log
20260717-222522,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,84272.00,36633.27,0.56529726,600.00,600.00,-1.00,-1.00,-1.00,33172,-1.00,84272.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3_m1_exact_s0_20260717-222522.gurobi.log
20260717-223526,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,72272.00,35253.75,0.51220731,600.00,600.00,-1.00,-1.00,-1.00,35285,-1.00,72272.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4_m1_exact_s0_20260717-223526.gurobi.log
20260717-224529,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,77401.00,35395.72,0.54269688,600.00,600.00,-1.00,-1.00,-1.00,33216,-1.00,77401.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5_m1_exact_s0_20260717-224529.gurobi.log
20260717-225532,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,87361.00,16622.10,0.80973089,600.00,600.00,-1.00,-1.00,-1.00,29722,-1.00,87361.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1_m1_exact_s0_20260717-225532.gurobi.log
20260717-230536,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,76635.00,16685.17,0.78227736,600.00,600.00,-1.00,-1.00,-1.00,32177,-1.00,76635.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2_m1_exact_s0_20260717-230536.gurobi.log
20260717-231539,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,48951.00,17394.31,0.64465873,600.00,600.00,-1.00,-1.00,-1.00,31099,-1.00,48951.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3_m1_exact_s0_20260717-231539.gurobi.log
20260717-232542,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,70565.00,16629.47,0.76433833,600.00,600.00,-1.00,-1.00,-1.00,33465,-1.00,70565.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4_m1_exact_s0_20260717-232542.gurobi.log
20260717-233546,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,69833.00,16773.75,0.75980198,600.00,600.00,-1.00,-1.00,-1.00,33904,-1.00,69833.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5_m1_exact_s0_20260717-233546.gurobi.log
20260717-234548,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,61846.00,18663.17,0.69823159,600.00,600.00,-1.00,-1.00,-1.00,27782,-1.00,61846.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1_m1_exact_s0_20260717-234548.gurobi.log
20260717-235550,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,67482.00,18206.40,0.73020365,600.00,600.00,-1.00,-1.00,-1.00,27057,-1.00,67482.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2_m1_exact_s0_20260717-235550.gurobi.log
20260718-000553,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,53819.00,17009.37,0.68395239,600.00,600.00,-1.00,-1.00,-1.00,29385,-1.00,53819.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3_m1_exact_s0_20260718-000553.gurobi.log
20260718-001555,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,57067.00,18339.12,0.67863876,600.00,600.00,-1.00,-1.00,-1.00,28061,-1.00,57067.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4_m1_exact_s0_20260718-001555.gurobi.log
20260718-002558,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,66975.00,18177.16,0.72859783,600.00,600.00,-1.00,-1.00,-1.00,26500,-1.00,66975.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5_m1_exact_s0_20260718-002558.gurobi.log
20260718-003602,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,54723.00,18722.45,0.65786881,600.00,600.00,-1.00,-1.00,-1.00,25531,-1.00,54723.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1_m1_exact_s0_20260718-003602.gurobi.log
20260718-004605,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,54237.00,19054.71,0.64867691,600.00,600.00,-1.00,-1.00,-1.00,26795,-1.00,54237.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2_m1_exact_s0_20260718-004605.gurobi.log
20260718-005608,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,48781.00,19250.83,0.60536211,600.00,600.00,-1.00,-1.00,-1.00,26723,-1.00,48781.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3_m1_exact_s0_20260718-005608.gurobi.log
20260718-010611,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,50458.00,19054.12,0.62237671,600.00,600.00,-1.00,-1.00,-1.00,25610,-1.00,50458.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4_m1_exact_s0_20260718-010611.gurobi.log
20260718-011614,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,55371.00,18085.48,0.67337634,600.00,600.00,-1.00,-1.00,-1.00,26070,-1.00,55371.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5_m1_exact_s0_20260718-011614.gurobi.log
20260718-012617,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,43345.00,18944.86,0.56292856,600.00,600.00,-1.00,-1.00,-1.00,24536,-1.00,43345.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1_m1_exact_s0_20260718-012617.gurobi.log
20260718-013619,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,51668.00,19706.20,0.61859951,600.00,600.00,-1.00,-1.00,-1.00,24922,-1.00,51668.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2_m1_exact_s0_20260718-013619.gurobi.log
20260718-014621,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,46768.00,20850.49,0.55417192,600.00,600.00,-1.00,-1.00,-1.00,24669,-1.00,46768.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3_m1_exact_s0_20260718-014621.gurobi.log
20260718-015624,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,54500.00,20985.49,0.61494511,600.00,600.00,-1.00,-1.00,-1.00,26240,-1.00,54500.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4_m1_exact_s0_20260718-015624.gurobi.log
20260718-020627,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,48842.00,18939.13,0.61223677,600.00,600.00,-1.00,-1.00,-1.00,25507,-1.00,48842.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5_m1_exact_s0_20260718-020627.gurobi.log
20260718-021629,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,48182.00,21428.76,0.55525382,600.00,600.00,-1.00,-1.00,-1.00,25009,-1.00,48182.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1_m1_exact_s0_20260718-021629.gurobi.log
20260718-022631,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,43881.00,20815.03,0.52564819,600.00,600.00,-1.00,-1.00,-1.00,25131,-1.00,43881.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2_m1_exact_s0_20260718-022631.gurobi.log
20260718-023634,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,39103.00,20157.88,0.48449283,600.00,600.00,-1.00,-1.00,-1.00,25501,-1.00,39103.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3_m1_exact_s0_20260718-023634.gurobi.log
20260718-024637,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,40142.00,21908.76,0.45421842,600.00,600.00,-1.00,-1.00,-1.00,25990,-1.00,40142.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4_m1_exact_s0_20260718-024637.gurobi.log
20260718-025640,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,42861.00,20071.77,0.53170080,600.00,600.00,-1.00,-1.00,-1.00,25670,-1.00,42861.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5_m1_exact_s0_20260718-025640.gurobi.log
